,X,Y,YAW
0,0.08094179782382181,0.11013659279289657,0.0
1,0.7591685487248483,0.821353787317388,-0.004782812331002111
2,1.6012948569823493,0.9483980767653819,-0.006705626682733493
3,-0.13575952789226697,0.044991368869997196,-0.00895498467719967
4,0.6848308357702493,1.3764784417367248,-0.013170636162085143
5,0.5502164266486393,1.4801383536354555,-0.007465971807475804
6,1.6211646875047427,-0.041998685054092606,0.005211154503279168
7,2.7208036642900195,0.13823155848909593,0.019743480716159296
8,1.8074004781142716,1.567389674075178,0.03548144789909708
9,3.0327291588915375,-1.0344612042033372,0.04693119593347361
10,2.4684490035368913,-1.1541220028175525,0.06089235593545198
11,1.681291352627947,-1.1375528064293259,0.07816749106635308
12,1.6655220166718419,-2.3129816802049326,0.08235106737993847
13,1.875664455305475,1.195419709175122,0.08641327401179613
14,2.9799446802737255,-0.24447071294785552,0.07979630552350751
15,2.9602018692417804,-0.22638750324667672,0.05983566521317381
16,4.095231383361709,1.150830831881936,0.03583429867330741
17,3.9006761981771874,-0.3515778963504672,0.021446903936946468
18,5.204185401671079,-0.6931466183142947,0.005273864046647432
19,2.434921975616172,-1.6009912228851084,-0.00012270572153738526
20,5.662071496990935,-1.6878497057585191,-0.014288274086157973
21,4.454061620377829,-0.09542478820334921,-0.022708543601731704
22,5.31985429913097,-0.02445598285323436,-0.03694269152051607
23,4.587565358802294,0.731998445808073,-0.04727559698044162
24,5.669569653045121,-1.3223679191913256,-0.05927057599546785
25,5.998579858444518,-0.5617206785627962,-0.06536036461163902
26,2.67500841691395,-0.060026252179388895,-0.06764229726681237
27,4.947521246884897,0.9554252311286527,-0.07262105303436557
28,6.280195943937713,-0.6973892969018558,-0.09240283764056019
29,4.4427667343810775,0.2898191230754192,-0.11876954815975459
30,5.812711474799369,-0.20050752698085697,-0.14492021952015802
31,6.974862116586867,0.23831566123031897,-0.16424522933778923
32,6.326780628394394,-0.008712621113903918,-0.17657883705397173
33,7.301600380263866,-1.6004646440767263,-0.18933701959467483
34,6.222188739766237,-1.2092547534457607,-0.202693645087664
35,8.486202965714464,0.3530467613680994,-0.2159211252500777
36,5.377476715230432,-0.9323914285211835,-0.22852524951934594
37,6.097975040316142,-1.2718724791122533,-0.23694618584516108
38,7.498147196707564,-0.952271276976681,-0.2271096953811278
39,8.153823370507318,0.5719914113188956,-0.22775491593830532
40,7.867652838008593,-2.5389731155958226,-0.22074889912347578
41,8.504077620425063,0.09918528648110508,-0.20611469040254102
42,9.310206026909404,-0.04295352172432154,-0.20955510763295906
43,9.086598418683112,-0.37135556854209073,-0.20977346349588635
44,9.223154167158595,-1.8230725890765582,-0.2162202197212077
45,9.439553212755563,-1.7319982309693942,-0.22511246499714613
46,8.456852633226541,-1.2791790407196864,-0.24579723931608305
47,9.004691573428799,-1.062220878564729,-0.28158972572528074
48,8.879365014899548,-2.625021428707317,-0.31398659598586215
49,10.902139070914878,-0.24416329141721493,-0.33345303961606554
50,9.387887180479163,-1.6537432985490246,-0.3455093635662799
51,9.801894714782481,-1.2519425847745933,-0.3577523928097748
52,10.027933383018519,-1.0779468713570544,-0.36977506570852225
53,10.047537106193031,-2.9621428042884004,-0.3896386419024408
54,9.832090334776161,0.2259706382737734,-0.4073072166242398
55,10.620102708110027,-1.5199492625380722,-0.39748692455614826
56,10.09662474754278,-0.46834528271301334,-0.38860723601056396
57,12.826540994494657,-0.7479338995900674,-0.37326961188838226
58,12.233483641578479,-1.8367037916556188,-0.35874053814626955
59,10.430201690519908,-1.6510071083258728,-0.354709160422111
60,12.061557554261425,-2.514381030127714,-0.3528743477352125
61,13.171647439130561,-2.247005739909199,-0.36305499536802455
62,12.208807829073743,-2.011073877150298,-0.3672684159674735
63,13.71150166131278,0.09189064697806959,-0.36315618419141227
64,12.141668776476156,-1.4227050592169062,-0.3646449942389251
65,13.622232123062457,-2.118281142302429,-0.36410845077403836
66,15.165986859833561,-2.524176093906467,-0.36180707662529826
67,12.163804728924298,-3.8424541096333598,-0.36452370480358837
68,14.218781600945004,-1.7535639294688323,-0.361912858291561
69,13.463009868490971,-1.9173404313519207,-0.35951089997749286
70,11.763762646366768,-1.3591454642101124,-0.34461429012139194
71,14.266857696708872,-2.8406217714015782,-0.34267660674028744
72,12.923762485983774,-2.1056563243276325,-0.331664615711891
73,14.346611131519545,-2.0743443680015563,-0.31655845770482466
74,17.288303288108548,-0.5040059949007003,-0.3006881164841693
75,14.072013005460914,-0.4943701131117084,-0.2787224148532747
76,13.492067466653564,-1.985679243593085,-0.2553306428290239
77,17.271143043491175,-1.1863175177737622,-0.2318949339312635
78,16.868561318932763,-1.7765662566279505,-0.19183004006900017
79,17.001451999911097,-2.4643997464350598,-0.14795114863673595
80,14.752702428753375,-4.818961830299429,-0.10783705724299296
81,16.145495890938754,-2.1409220612336997,-0.07348783496661704
82,14.909735256110604,-3.0840353721569698,-0.0580360806928116
83,17.965228856106428,-2.8456072290615526,-0.042194950823981815
84,15.979573221908208,-2.7923139593783173,-0.03133799856155321
85,14.515547605228901,-4.9691668584377915,-0.018364652663987097
86,17.028511138926895,-1.9547528108825252,-0.007818869448064638
87,15.915761934345454,-2.0797860748728176,0.007033619235774689
88,15.872477776867267,-3.471077711581838,0.016009970908095913
89,18.777969265337415,-2.2250399529343414,0.026967667068279112
90,16.229053917099193,-3.045984015884256,0.04065062845352283
91,18.535598225756733,-4.863893509799023,0.04990716104211599
92,18.06444042831179,-3.2743046720781956,0.0618203885095681
93,16.651947819466216,-2.0227729150708726,0.07312908493426869
94,17.166061518766607,-2.8682754920122284,0.09223670801727099
95,17.341554053758482,-3.0732615137683603,0.10753034733528827
96,18.630669140532145,-3.4598135196790425,0.12123142091709371
97,18.8400828901061,-1.311761444653242,0.14491151974665273
98,17.863526762912016,-3.598757756625171,0.16470369017085587
99,19.61608657739368,-3.161138114021347,0.18499081380382965
100,18.650723176866435,-1.2380589435046903,0.20335972563801355
101,18.972975307631756,-2.043046057854511,0.21776032008197913
102,20.044379449255135,-2.622896276311593,0.23881808583590727
103,18.42081675164674,-1.6603607222445351,0.26871439811364445
104,20.684312866032208,-2.8954862270985475,0.3125932895459087
105,20.025742961492845,-2.5702063397804777,0.35647218097817296
106,21.37017292620992,-3.1984407294002817,0.38782809654568307
107,20.67894789894406,-2.128759066689958,0.42836743615411055
108,20.56831379502514,-1.7766596388596771,0.47130667816765126
109,20.871221768080634,-1.3311371904130334,0.5151855695999155
110,20.708878107964704,0.18389155978781035,0.5590644610321797
111,21.055980281200046,-2.649918334408358,0.6012140613483898
112,22.869793038493867,-2.9095375183353243,0.6290469976972495
113,24.609448854295618,-2.6042441414011845,0.6575185921303881
114,21.399196195085967,-0.3331138217303995,0.6692252893253576
115,20.325011379701852,-0.4155067970004849,0.6703792508632083
116,21.159270819279563,-1.4006096297319157,0.6650427309597362
117,21.986060018957794,-2.320872688648838,0.6551820450706293
118,23.520227241446026,-1.0837517437198405,0.6455454218760748
119,22.059797085140897,-1.2388143184019196,0.6419876201474854
120,21.840961028019308,1.3499030316969214,0.6491265153991892
121,24.746996745207746,0.0966726352195415,0.659789979849062
122,23.530630302461027,-1.538592735611443,0.666441801623269
123,22.858767380382904,-1.1140864879003998,0.6695558874095385
124,23.749256932014056,1.2704768167842486,0.6627570563817219
125,23.437907327306036,0.6727712748533772,0.6528537496672076
126,24.323264401466407,1.8706471711174544,0.6425774735364188
127,24.885042152534886,-0.5040472820613002,0.63529154431769
128,23.27282926634728,-0.12649955165436155,0.6240411203458291
129,25.18006244617709,0.6899178687743116,0.6195533076759178
130,24.16741477606031,0.3709854608639373,0.6205916815223738
131,24.552206133610312,-0.37262329317933096,0.630549444823388
132,23.64744593172,1.2999533274939528,0.6336517925027775
133,24.633417416845397,1.66922619067802,0.6353986048874279
134,25.00496770627102,-0.5835628981891311,0.6374229266994612
135,25.65805681520846,1.1091114492931708,0.6419836576767417
136,26.05027928087207,1.1974719016454203,0.6397183432938822
137,26.89837946703294,2.5861689455582617,0.6425636183162875
138,26.99467038999049,1.9583479887642432,0.6672008620046957
139,25.55842886846353,2.8186083742851067,0.683617621076942
140,26.86947630507528,-0.2530054808274289,0.7049509531331423
141,27.263118652331297,1.582366348689055,0.725807322540091
142,26.439866868245833,2.5221821622328724,0.7478422576314604
143,26.443552680729063,2.7251471447224174,0.7724205996450442
144,25.83378774767136,2.7815515897550704,0.7905607837116
145,26.786955279177924,1.8279995850924073,0.8208697025411738
146,27.205330468244284,1.7702063232970504,0.8372551608973299
147,29.086843599258604,4.238018263495371,0.8542944123112197
148,26.304922583845823,2.7923898155070006,0.8717954982757059
149,28.480372924382596,2.9433649884023967,0.8899682190873461
150,29.46094797176018,1.6587872724388826,0.9089168788232771
151,26.56191280572538,3.9707799818018152,0.9250836843785765
152,27.59902159865912,3.040091981849168,0.9441171851787582
153,27.749434560173977,4.444786965730321,0.9617452206478005
154,27.857953513328223,3.6841672532119496,0.9930155942280976
155,30.519467231376467,3.35327919990045,1.0167751763748913
156,27.949265178933167,2.291658974463182,1.0427832102816095
157,27.17396695137126,4.092694341312159,1.0697118592010628
158,29.331835807144746,4.821807658062425,1.0834419070150183
159,28.53896460390185,4.314308963316764,1.0917799195173175
160,30.112896000736374,4.869729534419764,1.1017204143906274
161,29.994783794389903,4.4667386688775075,1.1118071893921926
162,30.081788317498027,6.488312223628987,1.1189487189439826
163,28.471329881344364,3.6924419786858995,1.1308494989089153
164,27.408163943488816,6.656843168381333,1.1339445470614191
165,28.77770383237904,6.780379415070905,1.1401020436099314
166,29.657381437772496,4.962367512282089,1.1382542207965018
167,29.953169374693967,6.448703210639495,1.1345275753007664
168,29.76770646874691,6.67253193586294,1.1297884836038798
169,28.41059673359969,6.0602891164474375,1.1175499864435465
170,29.038129544748543,4.607000774940148,1.1114304213303172
171,29.759740015305027,8.248052861599055,1.101840666384117
172,28.8940746353012,5.858565403247825,1.0921445930947178
173,29.967200904801317,7.529340406755614,1.1034530714683726
174,30.242340322436277,6.571222042478254,1.1148848062697672
175,27.185788206835376,8.16444868945618,1.1138332106156186
176,29.658731642932878,8.01241613252252,1.114233206084157
177,30.599993025284704,7.420282857549962,1.1280760063299986
178,30.20337720088945,7.660168256305509,1.142046204733829
179,31.1245507593712,8.284225458849061,1.1616800131792404
180,31.748204481967544,8.921933753199436,1.1848910768394922
181,30.53722895206378,8.31977067733369,1.2109822911001866
182,30.379512247617676,11.428643171778093,1.2389761771686454
183,31.416168170596087,8.129924325087726,1.2710061125739944
184,30.47514670310847,7.5218948576822635,1.2961081854253982
185,28.950854052049024,9.76204567237838,1.3200736287733754
186,31.542128900947294,8.962709556903246,1.3610408863161736
187,32.38190060675887,9.952488000077444,1.4034333808557389
188,29.55561825757782,9.602556070425901,1.4363929608310013
189,30.63639352827771,8.928210564247786,1.4643603578665547
190,30.962846177499024,10.900744229736322,1.4844146006898722
191,31.61179258829358,10.759179695850964,1.4986193328716675
192,30.647761939350325,13.138415809896332,1.5077547267760156
193,30.12786486433302,10.04456600132281,1.5129087703008637
194,30.00839422062572,12.115260521511981,1.5206220875663348
195,32.34669609619348,9.457185504415943,1.5182917702366225
196,31.068865466272293,12.221485500747498,1.5103254578530472
197,29.43874873090231,10.02958375921085,1.5125003537740462
198,29.932180847609843,11.635356194638579,1.5035775457062879
199,29.817158405001226,13.103388569900172,1.4880292681713247
200,30.86290051307271,12.034001810032265,1.4724415041601624
201,30.994809811236326,12.453453851074988,1.4646625878781616
202,31.877886598476298,13.282943608477314,1.441746487322193
203,31.74323835663462,12.346887773831018,1.4246556980466922
204,30.175028633715975,13.09183951605697,1.416425700241273
205,31.936253832772927,12.921290261108997,1.4109181748545028
206,28.85912404493386,13.228352461801428,1.4021826883540476
207,31.17564565805897,12.656715150109466,1.3929986036596158
208,30.151803531606046,13.171833298870162,1.3872107681365964
209,30.4160603473595,14.715762394329765,1.37733034956255
210,33.084203515584505,12.425679487228074,1.3702640225559466
211,32.54882847710815,12.581069353213115,1.3587545634919862
212,31.76565457191499,14.902790928787528,1.338358606533577
213,31.53850581478821,14.048763420744386,1.3216204645618466
214,31.428340368863292,14.703982411741217,1.31637877261822
215,28.62699620864824,16.786015024134368,1.3083836630545305
216,31.40232874661694,15.058491728203368,1.30351948839692
217,32.11883428776157,16.03096240274568,1.2910844612646246
218,31.48661076490648,16.355027821691607,1.291046662774882
219,32.4425639374032,16.451243504050677,1.2888976314740588
220,29.654070215939267,15.526972022927746,1.2886101299116774
221,31.644492520975096,17.01837858558999,1.2852622710875727
222,32.46888619039716,14.986072163988874,1.2744686106896501
223,31.878423916177386,16.676787337484683,1.2614287854121051
224,31.459919843194818,14.792150095495792,1.2513423542343773
225,32.19820551727737,15.860316769458523,1.2496246382266583
226,31.818035762745247,17.24784528399416,1.2474759485804225
227,32.58483596262039,16.48223652773315,1.2489419965684654
228,31.966804684027963,16.39607426027465,1.2502052603484295
229,33.572773664478675,17.660366365978785,1.2656056648691834
230,30.870932502979848,17.874805636958783,1.2868664701891375
231,33.439271095089474,17.540941040695657,1.3045414507803323
232,33.28267973317402,19.0516130414365,1.312581029689704
233,33.418810516809565,18.337113905998365,1.3163115026575982
234,31.693361788937107,18.927658407136327,1.31903618034208
235,33.07917842248511,19.198160090089154,1.3239913175817615
236,33.017807568292135,19.673030219336475,1.331946028287394
237,34.150406139936564,20.520118706221258,1.354444435847937
238,32.439770472530824,20.06990847819,1.3817966538809503
239,33.30703678159004,18.596264418974968,1.3979789650136834
240,30.777254918011266,20.454194902406115,1.4010095146656043
241,31.006573259592816,20.21025171238041,1.400864737413133
242,34.810462407364994,21.544681841970235,1.4009643720931995
243,35.5732193990093,20.746349411550042,1.3912522905087643
244,33.054908462674426,19.90680208534944,1.3755259548699588
245,32.91614305885436,22.347927566637,1.3590230308880558
246,32.51228373206454,20.61029711908336,1.3395128399502203
247,36.22545019727399,19.983715276275113,1.3270930814738262
248,31.73290829359916,20.905498520310374,1.3074124696155693
249,33.35346867016497,22.879459598230913,1.2902347493516997
250,32.5901477588396,21.10635784886881,1.266303417314597
251,33.29347091323476,21.909104101065907,1.2469258137554486
252,35.2165044756755,22.63858115379355,1.2314762127292365
253,33.18522086077748,21.754521482277525,1.2121045417548222
254,33.4577381839926,23.424699784031418,1.187025479441484
255,35.63146059080741,22.146694652720072,1.1587319241918568
256,33.31083939882953,23.264679930833704,1.1422853350453668
257,32.94581029373093,22.866645057081026,1.1161826889455018
258,33.17699371240136,24.019978027000615,1.0892510374919866
259,34.15818345018779,22.394640664303015,1.06630881454099
260,33.359314244870404,23.259630608898444,1.0343952121337725
261,34.22170985655529,23.070285615925794,1.0054114403052365
262,37.10934506247462,24.188729435899955,0.987371029613781
263,33.83696764139483,23.975396087857394,0.9682626906631399
264,34.978564912311235,25.10853118476818,0.9607005552269879
265,33.98265843904433,22.519720905907928,0.9676511218778452
266,32.63558625739056,23.733287526486496,0.9676620048815071
267,32.55138406680242,25.22795716753807,0.9670191237719121
268,35.39511401490481,24.69950433510903,0.9671543425772363
269,34.62908809497031,26.103149141934153,0.9651255717502075
270,35.4517800418129,24.6866030702839,0.9650055213070164
271,34.8790591811879,27.611746820940052,0.9700700847472467
272,35.44357175106649,24.7470578364385,0.9808713238500988
273,35.14833084496517,25.643301477733907,0.9835877576608186
274,36.79198753490663,27.902047592731137,0.9905077667570568
275,36.96880449856253,24.885677525000304,0.9991584457717588
276,37.202951060161666,26.71844522057377,0.9951892987430088
277,37.27169356262111,26.13301902014517,0.9863014075793523
278,36.569950074725696,28.220798467476293,0.9747888325286469
279,37.23140636159085,27.32794186757692,0.9762684547170576
280,36.94029842578841,26.97582190974262,0.9761204651674255
281,36.7460168616636,28.610848344560203,0.9685280797470367
282,35.98906326685627,29.13105296989605,0.9736982953595656
283,36.99851707353634,28.05713578584941,0.9793511218744121
284,35.54460919416695,28.288774281342874,0.9823470835720971
285,36.62715713395509,28.030063135566905,0.9941393537919198
286,35.873484276072695,26.073788165034745,1.0059270983284299
287,36.20518496101155,29.877959456538896,1.019776211762216
288,36.970806503612984,28.661860552415842,1.02238789002281
289,39.95897352986581,28.49284525118875,1.017096158801744
290,36.690112015869346,28.860336825714217,1.010369007003878
291,38.646252322737375,27.01589052974551,0.9985398570010166
292,36.07544124241661,28.53819003964941,0.9885156321937694
293,39.82488615979177,29.542602557567047,0.9801151883219922
294,37.16413143706537,29.130219328109163,0.9885349443645075
295,38.138449665404885,29.045609102374844,1.0020412119910334
296,38.06132021019247,30.09015661860215,1.0213497452778606
297,38.516105038180285,29.08461651571517,1.030257246751951
298,40.25559011031684,30.183101526525178,1.0333046610063379
299,38.726134077915454,31.203549407693078,1.0350279335942723
300,40.21704052235402,31.5125167346818,1.0300313881096286
301,38.40607656542684,30.564632128828126,1.0242310629879743
302,37.19767444373664,30.905442976628418,1.017910041271013
303,39.05613203560935,30.680917440537446,1.0078286529103673
304,39.09284964422663,29.98506131017187,1.003327241712703
305,39.94732393029425,31.351597314959818,1.0128248028601294
306,39.06562955299812,31.670599253502488,1.0206896248847046
307,38.775590199113715,30.651213494226983,1.0296880697661872
308,39.273735934479745,30.754185077416672,1.0311756330623911
309,37.99243753575917,30.1140799031537,1.0401254322601903
310,39.38296160992303,30.998590769733653,1.0448311378007107
311,39.79171563071735,32.102554583908415,1.0433458186153926
312,40.908895511169874,32.57019843547045,1.0402104313707876
313,37.50018418543667,32.12938655580033,1.0430834803156803
314,40.80671826618154,32.610875551894914,1.0411689841645986
315,38.651614072260635,34.00443554902652,1.0402165776073418
316,41.51023709131634,33.39356991819274,1.0426424954936058
317,41.02229939253093,32.06627838826753,1.045099868391869
